Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/2.1.1

The following have been reloaded with a version change:
  1) gcccore/.5.4.0 => gcccore/.7.3.0

+ export CUDA_VISIBLE_DEVICES=0
+ CUDA_VISIBLE_DEVICES=0
+ DATASET_DIR=./data/v21/
+ SAVE_DIR=./outputs/v2_dt_e15_b16_2/
+ python3 train.py --use_dt_only --use_one_optim --n_epochs 15 --batch_size 16 --data_root ./data/v21/ --save_dir ./outputs/v2_dt_e15_b16_2/ --op_code 4
pytorch version:  1.5.0+cu101
Namespace(attention_probs_dropout_prob=0.1, batch_size=16, beam_size=1, bert_ckpt_path='./assets/bert-base-uncased-pytorch_model.bin', bert_config_path='./assets/bert_config_base_uncased.json', data_root='./data/v21/', dec_lr=0.0001, dec_warmup=0.1, decoder_teacher_forcing=1, dev_data='dev_dials.json', dev_data_path='./data/v21/dev_dials.json', dropout=0.1, enc_lr=3e-05, enc_warmup=0.1, eval_epoch=1, exclude_domain=False, forbid_duplicate_ngrams=False, forbid_ignore_word=None, hidden_dropout_prob=0.1, length_penalty=0, max_seq_length=256, min_len=1, msg=None, n_epochs=15, n_history=1, ngram_size=2, no_dial=False, not_shuffle_state=False, num_workers=0, only_pred_op=False, ontology_data='./data/v21/ontology.json', op_code='4', random_seed=42, recover_e=0, save_dir='./outputs/v2_dt_e15_b16_2/', shuffle_p=0.5, shuffle_state=True, slot_token='[SLOT]', test_data='test_dials.json', test_data_path='./data/v21/test_dials.json', train_data='train_dials.json', train_data_path='./data/v21/train_dials.json', use_cpu=False, use_dt_only=True, use_full_slot=False, use_one_optim=True, vocab_path='assets/vocab.txt', word_dropout=0.1)
### mkdir ./outputs/v2_dt_e15_b16_2/
### Device: cuda
### Random Seed: 42
{'delete': 0, 'update': 1, 'dontcare': 2, 'carryover': 3}
# test examples 7368
### decoder_teacher_forcing: 1
# train examples 54984
# dev examples 7371
### word index of '-',  1011
config.type_vocab_size != state_dict[bert.embeddings.token_type_embeddings.weight] (4 != 2)

### Done Load BERT
### Use One Optim

time 0.0 min, [1/15] [0/3437] mean_loss : 14.243, state_loss : 1.598, gen_loss : 10.868, dom_loss : 1.777
time 537.0 min, [10/15] [2700/3437] mean_loss : 0.138, state_loss : 0.030, gen_loss : 0.013, dom_loss : 0.007
time 538.4 min, [10/15] [2800/3437] mean_loss : 0.129, state_loss : 0.018, gen_loss : 0.057, dom_loss : 0.002
time 539.8 min, [10/15] [2900/3437] mean_loss : 0.130, state_loss : 0.033, gen_loss : 0.003, dom_loss : 0.003
time 541.2 min, [10/15] [3000/3437] mean_loss : 0.142, state_loss : 0.026, gen_loss : 0.019, dom_loss : 0.008
time 542.6 min, [10/15] [3100/3437] mean_loss : 0.136, state_loss : 0.015, gen_loss : 0.133, dom_loss : 0.046
time 544.0 min, [10/15] [3200/3437] mean_loss : 0.126, state_loss : 0.025, gen_loss : 0.098, dom_loss : 0.000
time 545.3 min, [10/15] [3300/3437] mean_loss : 0.155, state_loss : 0.037, gen_loss : 0.013, dom_loss : 0.005
time 546.7 min, [10/15] [3400/3437] mean_loss : 0.161, state_loss : 0.090, gen_loss : 0.078, dom_loss : 0.005
999, 2.6min
1999, 5.2min
2999, 7.7min
3999, 10.3min
4999, 12.9min
5999, 15.5min
6999, 18.1min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 10 joint accuracy :  0.547279880613214
Epoch 10 slot turn accuracy :  0.9750056527833864
Epoch 10 slot turn F1:  0.9248235888899768
Epoch 10 op accuracy :  0.9756613756613323
Epoch 10 op F1 :  {'delete': 0.01413427561837456, 'update': 0.8325364111019511, 'dontcare': 0.30103806228373703, 'carryover': 0.9872836922843328}
Epoch 10 op hit count :  {'delete': 14, 'update': 7574, 'dontcare': 87, 'carryover': 208073}
Epoch 10 op all count :  {'delete': 1965, 'update': 9914, 'dontcare': 398, 'carryover': 208853}
Final Joint Accuracy :  0.377
Final slot turn F1 :  0.9135597945286794
Latency Per Prediction : 142.440201 ms
-----------------------------

hotel 0.48031780426146625 0.9737931864692563
train 0.8183723367097451 0.9927698218651814
restaurant 0.653993721660272 0.9853272875247152
attraction 0.7073068893528184 0.9893806541405771
taxi 0.5317577548005908 0.9772033481043801
### Epoch 10 Score :  {'epoch': 10, 'joint_acc': 0.547279880613214, 'slot_acc': 0.9750056527833864, 'slot_f1': 0.9248235888899768, 'op_acc': 0.9756613756613323, 'op_f1': {'delete': 0.01413427561837456, 'update': 0.8325364111019511, 'dontcare': 0.30103806228373703, 'carryover': 0.9872836922843328}, 'final_slot_f1': 0.9135597945286794}

time 566.3 min, [11/15] [0/3437] mean_loss : 0.044, state_loss : 0.033, gen_loss : 0.009, dom_loss : 0.002
time 567.7 min, [11/15] [100/3437] mean_loss : 0.134, state_loss : 0.012, gen_loss : 0.111, dom_loss : 0.022
time 569.1 min, [11/15] [200/3437] mean_loss : 0.102, state_loss : 0.027, gen_loss : 0.193, dom_loss : 0.001
time 570.5 min, [11/15] [300/3437] mean_loss : 0.142, state_loss : 0.022, gen_loss : 0.102, dom_loss : 0.007
time 571.8 min, [11/15] [400/3437] mean_loss : 0.133, state_loss : 0.017, gen_loss : 0.048, dom_loss : 0.001
time 573.2 min, [11/15] [500/3437] mean_loss : 0.132, state_loss : 0.034, gen_loss : 0.071, dom_loss : 0.024
time 574.6 min, [11/15] [600/3437] mean_loss : 0.132, state_loss : 0.023, gen_loss : 0.093, dom_loss : 0.005
time 576.0 min, [11/15] [700/3437] mean_loss : 0.137, state_loss : 0.039, gen_loss : 0.054, dom_loss : 0.010
time 577.4 min, [11/15] [800/3437] mean_loss : 0.137, state_loss : 0.036, gen_loss : 0.025, dom_loss : 0.012
time 578.7 min, [11/15] [900/3437] mean_loss : 0.119, state_loss : 0.030, gen_loss : 0.057, dom_loss : 0.018
time 580.1 min, [11/15] [1000/3437] mean_loss : 0.137, state_loss : 0.040, gen_loss : 0.080, dom_loss : 0.001
time 581.5 min, [11/15] [1100/3437] mean_loss : 0.124, state_loss : 0.025, gen_loss : 0.105, dom_loss : 0.002
time 582.9 min, [11/15] [1200/3437] mean_loss : 0.138, state_loss : 0.035, gen_loss : 0.022, dom_loss : 0.005
time 584.3 min, [11/15] [1300/3437] mean_loss : 0.114, state_loss : 0.021, gen_loss : 0.068, dom_loss : 0.001
time 585.6 min, [11/15] [1400/3437] mean_loss : 0.123, state_loss : 0.055, gen_loss : 0.059, dom_loss : 0.205
time 587.0 min, [11/15] [1500/3437] mean_loss : 0.138, state_loss : 0.017, gen_loss : 0.081, dom_loss : 0.032
time 588.4 min, [11/15] [1600/3437] mean_loss : 0.138, state_loss : 0.015, gen_loss : 0.073, dom_loss : 0.001
time 589.8 min, [11/15] [1700/3437] mean_loss : 0.122, state_loss : 0.034, gen_loss : 0.204, dom_loss : 0.002
time 591.2 min, [11/15] [1800/3437] mean_loss : 0.126, state_loss : 0.026, gen_loss : 0.067, dom_loss : 0.002
time 592.5 min, [11/15] [1900/3437] mean_loss : 0.114, state_loss : 0.007, gen_loss : 0.040, dom_loss : 0.075
time 593.9 min, [11/15] [2000/3437] mean_loss : 0.131, state_loss : 0.011, gen_loss : 0.020, dom_loss : 0.001
time 595.3 min, [11/15] [2100/3437] mean_loss : 0.111, state_loss : 0.039, gen_loss : 0.081, dom_loss : 0.002
time 596.7 min, [11/15] [2200/3437] mean_loss : 0.140, state_loss : 0.020, gen_loss : 0.005, dom_loss : 0.001
time 598.1 min, [11/15] [2300/3437] mean_loss : 0.134, state_loss : 0.030, gen_loss : 0.021, dom_loss : 0.002
time 599.4 min, [11/15] [2400/3437] mean_loss : 0.125, state_loss : 0.031, gen_loss : 0.104, dom_loss : 0.039
time 600.8 min, [11/15] [2500/3437] mean_loss : 0.147, state_loss : 0.007, gen_loss : 0.032, dom_loss : 0.001
time 602.2 min, [11/15] [2600/3437] mean_loss : 0.138, state_loss : 0.040, gen_loss : 0.113, dom_loss : 0.011
time 603.6 min, [11/15] [2700/3437] mean_loss : 0.132, state_loss : 0.059, gen_loss : 0.082, dom_loss : 0.003
time 605.0 min, [11/15] [2800/3437] mean_loss : 0.136, state_loss : 0.008, gen_loss : 0.120, dom_loss : 0.003
time 606.4 min, [11/15] [2900/3437] mean_loss : 0.144, state_loss : 0.053, gen_loss : 0.006, dom_loss : 0.007
time 607.7 min, [11/15] [3000/3437] mean_loss : 0.131, state_loss : 0.028, gen_loss : 0.007, dom_loss : 0.067
time 609.1 min, [11/15] [3100/3437] mean_loss : 0.135, state_loss : 0.023, gen_loss : 0.024, dom_loss : 0.002
time 610.5 min, [11/15] [3200/3437] mean_loss : 0.130, state_loss : 0.004, gen_loss : 0.050, dom_loss : 0.001
time 611.9 min, [11/15] [3300/3437] mean_loss : 0.140, state_loss : 0.011, gen_loss : 0.637, dom_loss : 0.001
time 613.3 min, [11/15] [3400/3437] mean_loss : 0.122, state_loss : 0.031, gen_loss : 0.083, dom_loss : 0.000
999, 2.6min
1999, 5.2min
2999, 7.7min
3999, 10.3min
4999, 12.9min
5999, 15.4min
6999, 18.0min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 11 joint accuracy :  0.5527065527065527
Epoch 11 slot turn accuracy :  0.9751413195857195
Epoch 11 slot turn F1:  0.9256323267431082
Epoch 11 op accuracy :  0.9758422647311104
Epoch 11 op F1 :  {'delete': 0.018065887353878853, 'update': 0.8305094039589844, 'dontcare': 0.28279386712095406, 'carryover': 0.9873705385312438}
Epoch 11 op hit count :  {'delete': 17, 'update': 7573, 'dontcare': 83, 'carryover': 208115}
Epoch 11 op all count :  {'delete': 1855, 'update': 10033, 'dontcare': 415, 'carryover': 208827}
Final Joint Accuracy :  0.383
Final slot turn F1 :  0.9148088119145642
Latency Per Prediction : 141.542178 ms
-----------------------------

hotel 0.5005417118093174 0.9744312026002298
train 0.8187216206776109 0.9928280358598253
restaurant 0.6543425183118242 0.9852691547494561
attraction 0.6918580375782881 0.9889631176061303
taxi 0.5140324963072378 0.9763663220088601
### Epoch 11 Score :  {'epoch': 11, 'joint_acc': 0.5527065527065527, 'slot_acc': 0.9751413195857195, 'slot_f1': 0.9256323267431082, 'op_acc': 0.9758422647311104, 'op_f1': {'delete': 0.018065887353878853, 'update': 0.8305094039589844, 'dontcare': 0.28279386712095406, 'carryover': 0.9873705385312438}, 'final_slot_f1': 0.9148088119145642}
### Best Joint Acc: 0.5527065527065527 ###


999, 2.5min
1999, 5.0min
2999, 7.6min
3999, 10.1min
4999, 12.6min
5999, 15.1min
6999, 17.7min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 11 joint accuracy :  0.5454668838219326
Epoch 11 slot turn accuracy :  0.9744480636988307
Epoch 11 slot turn F1:  0.9219323798867022
Epoch 11 op accuracy :  0.9749411871154068
Epoch 11 op F1 :  {'delete': 0.02921840759678597, 'update': 0.804844068159897, 'dontcare': 0.28912783751493426, 'carryover': 0.9869139530687635}
Epoch 11 op hit count :  {'delete': 20, 'update': 7510, 'dontcare': 121, 'carryover': 207850}
Epoch 11 op all count :  {'delete': 1335, 'update': 10612, 'dontcare': 650, 'carryover': 208443}
Final Joint Accuracy :  0.3863863863863864
Final slot turn F1 :  0.9150233062293927
Latency Per Prediction : 139.102310 ms
-----------------------------

hotel 0.518160741885626 0.9738021638330864
train 0.7256697185486606 0.987871594890931
restaurant 0.6804302567661347 0.9869997686791662
attraction 0.6831072749691739 0.9881490615152835
taxi 0.5607476635514018 0.9788681204569024
### Epoch 11 Test Score :  {'epoch': 11, 'joint_acc': 0.5454668838219326, 'slot_acc': 0.9744480636988307, 'slot_f1': 0.9219323798867022, 'op_acc': 0.9749411871154068, 'op_f1': {'delete': 0.02921840759678597, 'update': 0.804844068159897, 'dontcare': 0.28912783751493426, 'carryover': 0.9869139530687635}, 'final_slot_f1': 0.9150233062293927}

time 651.4 min, [12/15] [0/3437] mean_loss : 0.071, state_loss : 0.019, gen_loss : 0.051, dom_loss : 0.001
time 652.8 min, [12/15] [100/3437] mean_loss : 0.119, state_loss : 0.041, gen_loss : 0.046, dom_loss : 0.001
time 654.1 min, [12/15] [200/3437] mean_loss : 0.118, state_loss : 0.041, gen_loss : 0.077, dom_loss : 0.000
time 655.5 min, [12/15] [300/3437] mean_loss : 0.115, state_loss : 0.035, gen_loss : 0.021, dom_loss : 0.009
time 656.9 min, [12/15] [400/3437] mean_loss : 0.127, state_loss : 0.026, gen_loss : 0.103, dom_loss : 0.074
time 658.3 min, [12/15] [500/3437] mean_loss : 0.101, state_loss : 0.035, gen_loss : 0.032, dom_loss : 0.000
time 659.7 min, [12/15] [600/3437] mean_loss : 0.125, state_loss : 0.018, gen_loss : 0.036, dom_loss : 0.001
time 661.0 min, [12/15] [700/3437] mean_loss : 0.125, state_loss : 0.018, gen_loss : 0.003, dom_loss : 0.000
time 662.4 min, [12/15] [800/3437] mean_loss : 0.124, state_loss : 0.024, gen_loss : 0.127, dom_loss : 0.006
time 663.8 min, [12/15] [900/3437] mean_loss : 0.122, state_loss : 0.031, gen_loss : 0.005, dom_loss : 0.008
time 665.2 min, [12/15] [1000/3437] mean_loss : 0.121, state_loss : 0.009, gen_loss : 0.066, dom_loss : 0.007
time 666.6 min, [12/15] [1100/3437] mean_loss : 0.116, state_loss : 0.017, gen_loss : 0.081, dom_loss : 0.002
time 667.9 min, [12/15] [1200/3437] mean_loss : 0.099, state_loss : 0.047, gen_loss : 0.030, dom_loss : 0.070
time 669.3 min, [12/15] [1300/3437] mean_loss : 0.122, state_loss : 0.011, gen_loss : 0.240, dom_loss : 0.005
time 670.7 min, [12/15] [1400/3437] mean_loss : 0.110, state_loss : 0.009, gen_loss : 0.010, dom_loss : 0.001
time 672.1 min, [12/15] [1500/3437] mean_loss : 0.120, state_loss : 0.039, gen_loss : 0.062, dom_loss : 0.000
time 673.5 min, [12/15] [1600/3437] mean_loss : 0.120, state_loss : 0.013, gen_loss : 0.004, dom_loss : 0.000
time 674.8 min, [12/15] [1700/3437] mean_loss : 0.118, state_loss : 0.037, gen_loss : 0.008, dom_loss : 0.000
time 676.2 min, [12/15] [1800/3437] mean_loss : 0.121, state_loss : 0.052, gen_loss : 0.038, dom_loss : 0.001
time 677.6 min, [12/15] [1900/3437] mean_loss : 0.121, state_loss : 0.031, gen_loss : 0.045, dom_loss : 0.000
time 679.0 min, [12/15] [2000/3437] mean_loss : 0.111, state_loss : 0.022, gen_loss : 0.070, dom_loss : 0.007
time 680.4 min, [12/15] [2100/3437] mean_loss : 0.122, state_loss : 0.042, gen_loss : 0.069, dom_loss : 0.001
time 681.7 min, [12/15] [2200/3437] mean_loss : 0.114, state_loss : 0.029, gen_loss : 0.024, dom_loss : 0.002
time 683.1 min, [12/15] [2300/3437] mean_loss : 0.106, state_loss : 0.063, gen_loss : 0.114, dom_loss : 0.090
time 684.5 min, [12/15] [2400/3437] mean_loss : 0.112, state_loss : 0.018, gen_loss : 0.011, dom_loss : 0.002
time 685.9 min, [12/15] [2500/3437] mean_loss : 0.127, state_loss : 0.039, gen_loss : 0.100, dom_loss : 0.001
time 687.3 min, [12/15] [2600/3437] mean_loss : 0.127, state_loss : 0.029, gen_loss : 0.121, dom_loss : 0.001
time 688.6 min, [12/15] [2700/3437] mean_loss : 0.114, state_loss : 0.008, gen_loss : 0.007, dom_loss : 0.002
time 690.0 min, [12/15] [2800/3437] mean_loss : 0.125, state_loss : 0.010, gen_loss : 0.138, dom_loss : 0.001
time 691.4 min, [12/15] [2900/3437] mean_loss : 0.108, state_loss : 0.041, gen_loss : 0.125, dom_loss : 0.001
time 692.8 min, [12/15] [3000/3437] mean_loss : 0.130, state_loss : 0.043, gen_loss : 0.361, dom_loss : 0.001
time 694.2 min, [12/15] [3100/3437] mean_loss : 0.116, state_loss : 0.026, gen_loss : 0.120, dom_loss : 0.000
time 695.6 min, [12/15] [3200/3437] mean_loss : 0.117, state_loss : 0.032, gen_loss : 0.074, dom_loss : 0.001
time 696.9 min, [12/15] [3300/3437] mean_loss : 0.124, state_loss : 0.035, gen_loss : 0.238, dom_loss : 0.000
time 698.3 min, [12/15] [3400/3437] mean_loss : 0.104, state_loss : 0.027, gen_loss : 0.003, dom_loss : 0.001
999, 2.6min
1999, 5.2min
2999, 7.8min
3999, 10.4min
4999, 13.0min
5999, 15.5min
6999, 18.1min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 12 joint accuracy :  0.5560982227648894
Epoch 12 slot turn accuracy :  0.9759869759869321
Epoch 12 slot turn F1:  0.9267941261438836
Epoch 12 op accuracy :  0.9766833989055774
Epoch 12 op F1 :  {'delete': 0.021917808219178082, 'update': 0.8371068143006666, 'dontcare': 0.25817555938037867, 'carryover': 0.9878136404703807}
Epoch 12 op hit count :  {'delete': 20, 'update': 7598, 'dontcare': 75, 'carryover': 208281}
Epoch 12 op all count :  {'delete': 1800, 'update': 9888, 'dontcare': 441, 'carryover': 209001}
Final Joint Accuracy :  0.39
Final slot turn F1 :  0.9161668646757622
Latency Per Prediction : 142.904807 ms
-----------------------------

hotel 0.5081256771397616 0.9754062838570009
train 0.8208173244848062 0.9928978926533986
restaurant 0.6588768747820021 0.9858504825020424
attraction 0.7081419624217119 0.9896311760612448
taxi 0.51698670605613 0.9766125061546009
### Epoch 12 Score :  {'epoch': 12, 'joint_acc': 0.5560982227648894, 'slot_acc': 0.9759869759869321, 'slot_f1': 0.9267941261438836, 'op_acc': 0.9766833989055774, 'op_f1': {'delete': 0.021917808219178082, 'update': 0.8371068143006666, 'dontcare': 0.25817555938037867, 'carryover': 0.9878136404703807}, 'final_slot_f1': 0.9161668646757622}
### Best Joint Acc: 0.5560982227648894 ###


999, 2.5min
1999, 5.0min
2999, 7.6min
3999, 10.1min
4999, 12.7min
5999, 15.2min
6999, 17.8min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 12 joint accuracy :  0.5481813246471227
Epoch 12 slot turn accuracy :  0.9742987694534457
Epoch 12 slot turn F1:  0.9213344605773203
Epoch 12 op accuracy :  0.974828085414358
Epoch 12 op F1 :  {'delete': 0.030215827338129497, 'update': 0.8093652668886262, 'dontcare': 0.22921348314606743, 'carryover': 0.9868369193072762}
Epoch 12 op hit count :  {'delete': 21, 'update': 7536, 'dontcare': 102, 'carryover': 207817}
Epoch 12 op all count :  {'delete': 1359, 'update': 10536, 'dontcare': 726, 'carryover': 208419}
Final Joint Accuracy :  0.3883883883883884
Final slot turn F1 :  0.9138186936502131
Latency Per Prediction : 139.854780 ms
-----------------------------

hotel 0.5139103554868625 0.973660484286461
train 0.7209223465581553 0.9875098903583213
restaurant 0.6793893129770993 0.9868841082581622
attraction 0.6814632141389232 0.9881079599945268
taxi 0.5560747663551402 0.9791277258566947
### Epoch 12 Test Score :  {'epoch': 12, 'joint_acc': 0.5481813246471227, 'slot_acc': 0.9742987694534457, 'slot_f1': 0.9213344605773203, 'op_acc': 0.974828085414358, 'op_f1': {'delete': 0.030215827338129497, 'update': 0.8093652668886262, 'dontcare': 0.22921348314606743, 'carryover': 0.9868369193072762}, 'final_slot_f1': 0.9138186936502131}

time 736.7 min, [13/15] [0/3437] mean_loss : 0.090, state_loss : 0.049, gen_loss : 0.037, dom_loss : 0.005
time 738.1 min, [13/15] [100/3437] mean_loss : 0.105, state_loss : 0.024, gen_loss : 0.136, dom_loss : 0.001
time 739.5 min, [13/15] [200/3437] mean_loss : 0.120, state_loss : 0.007, gen_loss : 0.035, dom_loss : 0.046
time 740.8 min, [13/15] [300/3437] mean_loss : 0.123, state_loss : 0.024, gen_loss : 0.122, dom_loss : 0.010
time 742.2 min, [13/15] [400/3437] mean_loss : 0.113, state_loss : 0.015, gen_loss : 0.005, dom_loss : 0.000
time 743.6 min, [13/15] [500/3437] mean_loss : 0.127, state_loss : 0.053, gen_loss : 0.123, dom_loss : 0.045
time 745.0 min, [13/15] [600/3437] mean_loss : 0.104, state_loss : 0.009, gen_loss : 0.079, dom_loss : 0.002
time 746.3 min, [13/15] [700/3437] mean_loss : 0.123, state_loss : 0.018, gen_loss : 0.141, dom_loss : 0.004
time 747.7 min, [13/15] [800/3437] mean_loss : 0.095, state_loss : 0.020, gen_loss : 0.004, dom_loss : 0.001
time 749.1 min, [13/15] [900/3437] mean_loss : 0.114, state_loss : 0.032, gen_loss : 0.014, dom_loss : 0.000
time 750.5 min, [13/15] [1000/3437] mean_loss : 0.122, state_loss : 0.016, gen_loss : 0.107, dom_loss : 0.000
time 751.9 min, [13/15] [1100/3437] mean_loss : 0.118, state_loss : 0.026, gen_loss : 0.104, dom_loss : 0.000
time 753.3 min, [13/15] [1200/3437] mean_loss : 0.111, state_loss : 0.011, gen_loss : 0.087, dom_loss : 0.002
time 754.6 min, [13/15] [1300/3437] mean_loss : 0.110, state_loss : 0.051, gen_loss : 0.131, dom_loss : 0.000
time 756.0 min, [13/15] [1400/3437] mean_loss : 0.116, state_loss : 0.016, gen_loss : 0.003, dom_loss : 0.000
time 757.4 min, [13/15] [1500/3437] mean_loss : 0.115, state_loss : 0.020, gen_loss : 0.003, dom_loss : 0.000
time 758.7 min, [13/15] [1600/3437] mean_loss : 0.133, state_loss : 0.111, gen_loss : 0.075, dom_loss : 0.064
time 760.1 min, [13/15] [1700/3437] mean_loss : 0.117, state_loss : 0.015, gen_loss : 0.030, dom_loss : 0.000
time 761.4 min, [13/15] [1800/3437] mean_loss : 0.116, state_loss : 0.022, gen_loss : 0.029, dom_loss : 0.000
time 762.8 min, [13/15] [1900/3437] mean_loss : 0.119, state_loss : 0.013, gen_loss : 0.279, dom_loss : 0.000
time 764.2 min, [13/15] [2000/3437] mean_loss : 0.113, state_loss : 0.035, gen_loss : 0.054, dom_loss : 0.128
time 765.5 min, [13/15] [2100/3437] mean_loss : 0.118, state_loss : 0.032, gen_loss : 0.002, dom_loss : 0.000
time 766.9 min, [13/15] [2200/3437] mean_loss : 0.107, state_loss : 0.009, gen_loss : 0.019, dom_loss : 0.028
time 768.3 min, [13/15] [2300/3437] mean_loss : 0.113, state_loss : 0.018, gen_loss : 0.082, dom_loss : 0.000
time 769.6 min, [13/15] [2400/3437] mean_loss : 0.112, state_loss : 0.034, gen_loss : 0.018, dom_loss : 0.000
time 771.0 min, [13/15] [2500/3437] mean_loss : 0.099, state_loss : 0.025, gen_loss : 0.031, dom_loss : 0.001
time 772.4 min, [13/15] [2600/3437] mean_loss : 0.130, state_loss : 0.018, gen_loss : 0.007, dom_loss : 0.000
time 773.7 min, [13/15] [2700/3437] mean_loss : 0.106, state_loss : 0.033, gen_loss : 0.062, dom_loss : 0.000
time 775.1 min, [13/15] [2800/3437] mean_loss : 0.122, state_loss : 0.014, gen_loss : 0.057, dom_loss : 0.001
time 776.5 min, [13/15] [2900/3437] mean_loss : 0.102, state_loss : 0.040, gen_loss : 0.004, dom_loss : 0.002
time 777.9 min, [13/15] [3000/3437] mean_loss : 0.113, state_loss : 0.030, gen_loss : 0.046, dom_loss : 0.005
time 779.2 min, [13/15] [3100/3437] mean_loss : 0.115, state_loss : 0.018, gen_loss : 0.043, dom_loss : 0.115
time 780.6 min, [13/15] [3200/3437] mean_loss : 0.097, state_loss : 0.024, gen_loss : 0.116, dom_loss : 0.000
time 782.0 min, [13/15] [3300/3437] mean_loss : 0.112, state_loss : 0.028, gen_loss : 0.062, dom_loss : 0.001
time 783.4 min, [13/15] [3400/3437] mean_loss : 0.113, state_loss : 0.022, gen_loss : 0.060, dom_loss : 0.000
999, 2.6min
1999, 5.2min
2999, 7.7min
3999, 10.3min
4999, 12.9min
5999, 15.4min
6999, 18.0min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 13 joint accuracy :  0.5555555555555556
Epoch 13 slot turn accuracy :  0.9758151313706427
Epoch 13 slot turn F1:  0.9271629382264001
Epoch 13 op accuracy :  0.9764663320218443
Epoch 13 op F1 :  {'delete': 0.023772609819121448, 'update': 0.8366639141205614, 'dontcare': 0.33928571428571425, 'carryover': 0.9877087286527514}
Epoch 13 op hit count :  {'delete': 23, 'update': 7599, 'dontcare': 95, 'carryover': 208209}
Epoch 13 op all count :  {'delete': 1904, 'update': 9897, 'dontcare': 365, 'carryover': 208964}
Final Joint Accuracy :  0.389
Final slot turn F1 :  0.9170482357174824
Latency Per Prediction : 141.703959 ms
-----------------------------

hotel 0.5092091007583965 0.9753701697363794
train 0.8124345092560251 0.9925602514844617
restaurant 0.6613184513428672 0.9857574700616283
attraction 0.7064718162839249 0.9895894224078002
taxi 0.5361890694239291 0.9765632693254532
### Epoch 13 Score :  {'epoch': 13, 'joint_acc': 0.5555555555555556, 'slot_acc': 0.9758151313706427, 'slot_f1': 0.9271629382264001, 'op_acc': 0.9764663320218443, 'op_f1': {'delete': 0.023772609819121448, 'update': 0.8366639141205614, 'dontcare': 0.33928571428571425, 'carryover': 0.9877087286527514}, 'final_slot_f1': 0.9170482357174824}

time 802.9 min, [14/15] [0/3437] mean_loss : 0.147, state_loss : 0.035, gen_loss : 0.111, dom_loss : 0.001
time 804.2 min, [14/15] [100/3437] mean_loss : 0.114, state_loss : 0.040, gen_loss : 0.077, dom_loss : 0.004
time 805.6 min, [14/15] [200/3437] mean_loss : 0.111, state_loss : 0.028, gen_loss : 0.007, dom_loss : 0.001
time 807.0 min, [14/15] [300/3437] mean_loss : 0.117, state_loss : 0.017, gen_loss : 0.080, dom_loss : 0.001
time 808.4 min, [14/15] [400/3437] mean_loss : 0.102, state_loss : 0.021, gen_loss : 0.322, dom_loss : 0.001
time 809.8 min, [14/15] [500/3437] mean_loss : 0.111, state_loss : 0.021, gen_loss : 0.125, dom_loss : 0.001
time 811.1 min, [14/15] [600/3437] mean_loss : 0.119, state_loss : 0.028, gen_loss : 0.083, dom_loss : 0.000
time 812.5 min, [14/15] [700/3437] mean_loss : 0.111, state_loss : 0.009, gen_loss : 0.034, dom_loss : 0.000
time 813.9 min, [14/15] [800/3437] mean_loss : 0.096, state_loss : 0.035, gen_loss : 0.121, dom_loss : 0.000
time 815.3 min, [14/15] [900/3437] mean_loss : 0.096, state_loss : 0.041, gen_loss : 0.056, dom_loss : 0.012
time 816.7 min, [14/15] [1000/3437] mean_loss : 0.104, state_loss : 0.023, gen_loss : 0.100, dom_loss : 0.031
time 818.1 min, [14/15] [1100/3437] mean_loss : 0.095, state_loss : 0.020, gen_loss : 0.033, dom_loss : 0.000
time 819.4 min, [14/15] [1200/3437] mean_loss : 0.111, state_loss : 0.060, gen_loss : 0.124, dom_loss : 0.001
time 820.8 min, [14/15] [1300/3437] mean_loss : 0.115, state_loss : 0.008, gen_loss : 0.105, dom_loss : 0.000
time 822.2 min, [14/15] [1400/3437] mean_loss : 0.097, state_loss : 0.019, gen_loss : 0.135, dom_loss : 0.001
time 823.6 min, [14/15] [1500/3437] mean_loss : 0.107, state_loss : 0.018, gen_loss : 0.003, dom_loss : 0.055
time 824.9 min, [14/15] [1600/3437] mean_loss : 0.115, state_loss : 0.011, gen_loss : 0.064, dom_loss : 0.038
time 826.3 min, [14/15] [1700/3437] mean_loss : 0.107, state_loss : 0.018, gen_loss : 0.044, dom_loss : 0.061
time 827.7 min, [14/15] [1800/3437] mean_loss : 0.105, state_loss : 0.024, gen_loss : 0.032, dom_loss : 0.009
time 829.1 min, [14/15] [1900/3437] mean_loss : 0.099, state_loss : 0.044, gen_loss : 0.147, dom_loss : 0.000
